110,2911.0,585.0,32.0,53.0,1.0,3373.18,544.66,27.370000000000346,39.60000000000002,1.0,3460.91,517.05,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2652.0,517.0,23.0,37.0,1.0,4185.8,537.0,16.0,33.0,1.0,3654.65,504.41,9.190000000000056,28.180000000000007,1.0,3253.5,683.5,30.0,75.5,1.0,3688.0,581.0,24.0,50.0,1.0,2721.0,668.0,40.0,81.0,1.0,3004.18,626.93,39.14000000000033,68.16000000000008,1.0,3361.12,492.99,16.200000000000273,28.75999999999999,1.0,3032.07,513.19,23.269999999999985,37.559999999999945,1.0,3134.1,498.11,16.800000000000182,32.19999999999993,1.0,3652.77,521.15,13.420000000000073,33.99000000000001,1.0,3676.57,536.22,17.199999999999818,31.73000000000001,1.0,3295.79,517.24,17.199999999999818,32.610000000000014,1.0,3045.59,558.06,28.259999999999764,45.690000000000055,1.0,3272.63,523.76,16.5,37.10000000000002,1.0,3302.45,503.97,15.920000000000073,31.610000000000014,1.0,2536.56,613.77,43.70000000000027,69.09000000000003,1.0,2748.08,545.5,25.72000000000025,47.77999999999997,1.0,3243.42,312.66,7.429999999999836,8.70999999999998,1.0
111,2906.0,582.0,32.0,54.0,1.0,3370.44,544.52,27.549999999999727,39.65999999999997,1.0,3458.78,517.13,17.20999999999958,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2652.0,517.0,23.0,37.0,1.0,4184.2,537.0,16.0,33.0,1.0,3653.89,504.43,9.140000000000327,28.140000000000043,1.0,3250.0,683.0,28.0,76.0,1.0,3690.0,580.0,20.0,51.0,1.0,2719.0,665.0,40.0,82.0,1.0,3006.69,626.66,39.13999999999987,68.16000000000008,1.0,3358.55,493.03,16.199999999999818,28.73000000000001,1.0,3029.92,513.11,23.269999999999985,37.559999999999945,1.0,3132.31,497.94,16.800000000000182,32.19999999999999,1.0,3651.1,521.06,13.430000000000293,34.1400000000001,1.0,3674.46,536.3,17.86999999999989,31.94000000000005,1.0,3292.26,517.27,17.199999999999818,32.610000000000014,1.0,3042.66,557.85,28.100000000000364,45.610000000000014,1.0,3270.93,523.78,16.5,37.10000000000002,1.0,3302.34,503.94,15.929999999999836,31.59999999999997,1.0,2533.96,613.78,43.69999999999982,69.09000000000003,1.0,2747.67,545.18,25.7199999999998,47.780000000000086,1.0,3234.58,312.16,7.519999999999982,8.859999999999957,1.0
112,2897.0,584.0,35.0,49.0,1.0,3367.71,544.38,27.71000000000004,39.71000000000004,1.0,3456.65,517.21,17.210000000000036,32.44999999999993,1.0,3786.0,522.0,12.0,34.0,1.0,2652.0,517.0,23.0,37.0,1.0,4182.6,537.0,16.0,33.0,1.0,3653.14,504.46,9.079999999999927,28.079999999999984,1.0,3247.0,682.0,24.0,77.0,1.0,3689.0,581.0,16.0,50.0,1.0,2718.5,663.5,40.0,80.0,1.0,3009.2,626.39,39.14000000000033,68.15999999999997,1.0,3355.98,493.07,16.199999999999818,28.69999999999999,1.0,3027.77,513.03,23.269999999999985,37.56000000000006,1.0,3130.51,497.77,16.799999999999727,32.200000000000045,1.0,3649.44,520.97,13.429999999999836,34.27999999999997,1.0,3672.36,536.38,18.529999999999745,32.15999999999997,1.0,3288.74,517.3,17.200000000000273,32.610000000000014,1.0,3039.74,557.63,27.92000000000008,45.54999999999996,1.0,3269.23,523.8,16.5,37.10000000000002,1.0,3302.23,503.9,15.929999999999836,31.600000000000023,1.0,2531.35,613.79,43.71000000000004,69.10000000000002,1.0,2747.27,544.86,25.71000000000004,47.77999999999997,1.0,3225.75,311.66,7.599999999999909,9.0,1.0
113,2891.0,584.0,35.0,49.0,1.0,3364.97,544.24,27.88000000000011,39.75999999999999,1.0,3454.53,517.29,17.20999999999958,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2652.0,517.0,23.0,37.0,1.0,4181.0,537.0,16.0,33.0,1.0,3652.38,504.49,9.029999999999744,28.019999999999985,1.0,3243.0,681.0,24.0,77.0,1.0,3687.0,581.0,16.0,50.0,1.0,2718.0,662.0,40.0,78.0,1.0,3011.72,626.12,39.13000000000011,68.16999999999996,1.0,3353.41,493.11,16.200000000000273,28.66999999999996,1.0,3025.62,512.95,23.2800000000002,37.559999999999945,1.0,3128.71,497.59,16.800000000000182,32.19999999999999,1.0,3647.78,520.88,13.429999999999836,34.42999999999995,1.0,3670.26,536.46,19.19999999999981,32.379999999999995,1.0,3285.21,517.34,17.199999999999818,32.60000000000002,1.0,3036.82,557.42,27.73999999999978,45.48000000000002,1.0,3267.53,523.82,16.5,37.09999999999991,1.0,3302.13,503.86,15.920000000000073,31.600000000000023,1.0,2528.75,613.81,43.71000000000004,69.09000000000003,1.0,2746.86,544.55,25.71000000000004,47.780000000000086,1.0,3216.91,311.16,7.690000000000055,9.149999999999975,1.0
114,2888.0,583.0,27.0,52.0,1.0,3362.24,544.11,28.04000000000042,39.79999999999996,1.0,3452.4,517.37,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2652.0,517.0,23.0,37.0,1.0,4181.0,537.0,16.0,33.0,1.0,3651.62,504.51,8.970000000000255,27.98000000000001,1.0,3231.0,680.0,32.0,77.0,1.0,3687.0,582.0,16.0,47.0,1.0,2718.0,661.0,40.0,75.0,1.0,3014.23,625.85,39.13999999999987,68.16999999999996,1.0,3350.84,493.14,16.199999999999818,28.649999999999977,1.0,3023.48,512.88,23.269999999999985,37.54999999999996,1.0,3126.92,497.42,16.799999999999727,32.19999999999999,1.0,3646.12,520.79,13.430000000000293,34.57000000000005,1.0,3668.15,536.54,19.86999999999989,32.59000000000003,1.0,3281.68,517.37,17.200000000000273,32.60000000000002,1.0,3033.9,557.2,27.56999999999971,45.40999999999997,1.0,3265.83,523.83,16.5,37.09999999999991,1.0,3302.02,503.82,15.920000000000073,31.59999999999997,1.0,2526.15,613.82,43.71000000000004,69.09999999999991,1.0,2746.45,544.23,25.71000000000004,47.77999999999997,1.0,3208.07,310.67,7.779999999999745,9.279999999999973,1.0
115,2880.0,583.0,27.0,52.0,1.0,3359.5,543.97,28.2199999999998,39.85000000000002,1.0,3450.28,517.45,17.20999999999958,32.44999999999993,1.0,3786.0,522.0,12.0,34.0,1.0,2652.0,517.0,23.0,37.0,1.0,4181.0,537.0,16.0,34.0,1.0,3650.86,504.54,8.920000000000073,27.920000000000016,1.0,3226.0,680.0,36.0,77.0,1.0,3683.0,581.0,16.0,49.0,1.0,2715.0,659.0,40.0,75.0,1.0,3016.74,625.58,39.14000000000033,68.16999999999996,1.0,3348.27,493.18,16.199999999999818,28.62999999999994,1.0,3021.33,512.8,23.269999999999985,37.55000000000007,1.0,3125.12,497.24,16.800000000000182,32.200000000000045,1.0,3644.46,520.7,13.420000000000073,34.70999999999992,1.0,3666.05,536.62,20.529999999999745,32.809999999999945,1.0,3278.16,517.4,17.200000000000273,32.610000000000014,1.0,3030.98,556.99,27.38999999999988,45.34000000000003,1.0,3264.13,523.85,16.5,37.10000000000002,1.0,3301.91,503.79,15.930000000000293,31.59999999999997,1.0,2523.55,613.84,43.69999999999982,69.08999999999992,1.0,2746.04,543.91,25.72000000000025,47.780000000000086,1.0,3199.23,310.17,7.869999999999891,9.430000000000009,1.0
116,2874.0,582.0,28.0,52.0,1.0,3356.77,543.83,28.38000000000011,39.90999999999997,1.0,3448.15,517.53,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2655.0,516.0,23.0,38.0,1.0,4181.0,537.0,16.0,33.0,1.0,3650.11,504.57,8.859999999999673,27.85999999999996,1.0,3222.0,679.0,36.0,76.0,1.0,3681.0,581.0,16.0,48.0,1.0,2713.0,659.0,40.0,73.0,1.0,3019.25,625.31,39.13999999999987,68.17000000000007,1.0,3345.7,493.22,16.200000000000273,28.600000000000023,1.0,3019.18,512.72,23.269999999999985,37.54999999999996,1.0,3123.33,497.07,16.800000000000182,32.19999999999999,1.0,3642.8,520.62,13.419999999999618,34.85000000000002,1.0,3663.94,536.69,21.21000000000004,33.02999999999997,1.0,3274.63,517.43,17.199999999999818,32.610000000000014,1.0,3028.06,556.77,27.21000000000004,45.27999999999997,1.0,3262.12,523.84,16.5,37.10000000000002,1.0,3301.8,503.75,15.929999999999836,31.600000000000023,1.0,2520.95,613.85,43.70000000000027,69.10000000000002,1.0,2745.63,543.59,25.7199999999998,47.77999999999997,1.0,3190.84,309.82,7.869999999999891,9.430000000000009,1.0
117,2869.0,580.0,28.0,54.0,1.0,3354.03,543.69,28.549999999999727,39.95999999999992,1.0,3446.03,517.61,17.20999999999958,32.44999999999993,1.0,3786.0,522.0,12.0,34.0,1.0,2655.0,516.0,23.0,38.0,1.0,4179.0,537.0,16.0,33.0,1.0,3649.35,504.59,8.809999999999945,27.82,1.0,3215.0,680.0,40.0,75.0,1.0,3681.0,581.0,16.0,48.0,1.0,2712.0,658.0,40.0,75.0,1.0,3021.76,625.04,39.13999999999987,68.17000000000007,1.0,3343.13,493.26,16.199999999999818,28.57000000000005,1.0,3017.03,512.64,23.279999999999745,37.55000000000007,1.0,3121.53,496.9,16.799999999999727,32.200000000000045,1.0,3641.14,520.53,13.420000000000073,34.99000000000001,1.0,3661.84,536.77,21.86999999999989,33.25,1.0,3271.1,517.46,17.200000000000273,32.610000000000014,1.0,3025.14,556.56,27.039999999999964,45.200000000000045,1.0,3260.11,523.82,16.5,37.09999999999991,1.0,3301.69,503.71,15.929999999999836,31.59999999999997,1.0,2518.34,613.87,43.71000000000004,69.09000000000003,1.0,2745.22,543.28,25.72000000000025,47.76999999999998,1.0,3182.45,309.48,7.860000000000127,9.430000000000009,1.0
118,2862.5,579.5,32.0,52.0,1.0,3351.1,543.53,28.42000000000008,39.950000000000045,1.0,3443.9,517.69,17.210000000000036,32.44999999999993,1.0,3786.0,522.0,12.0,34.0,1.0,2655.0,516.0,23.0,38.0,1.0,4177.0,537.0,16.0,33.0,1.0,3648.59,504.62,8.759999999999764,27.75999999999999,1.0,3213.0,681.0,40.0,73.0,1.0,3678.0,582.0,20.0,47.0,1.0,2712.0,655.0,36.0,78.0,1.0,3024.27,624.78,39.13999999999987,68.16000000000008,1.0,3340.56,493.3,16.200000000000273,28.54000000000002,1.0,3014.89,512.56,23.269999999999985,37.55000000000007,1.0,3119.74,496.72,16.800000000000182,32.19999999999993,1.0,3639.48,520.44,13.420000000000073,35.139999999999986,1.0,3659.74,536.85,22.5300000000002,33.47000000000003,1.0,3267.58,517.5,17.200000000000273,32.60000000000002,1.0,3022.22,556.34,26.860000000000127,45.13999999999999,1.0,3258.1,523.81,16.5,37.10000000000002,1.0,3301.59,503.67,15.920000000000073,31.59999999999997,1.0,2515.74,613.88,43.71000000000004,69.10000000000002,1.0,2744.81,542.96,25.72000000000025,47.77999999999997,1.0,3174.05,309.13,7.869999999999891,9.430000000000009,1.0
119,2856.0,579.0,36.0,50.0,1.0,3348.17,543.37,28.279999999999745,39.93999999999994,1.0,3441.77,517.77,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2655.0,516.0,23.0,38.0,1.0,4177.0,537.0,16.0,32.0,1.0,3647.84,504.65,8.699999999999818,27.700000000000045,1.0,3217.0,682.0,32.0,71.0,1.0,3676.0,579.0,20.0,52.0,1.0,2712.0,653.0,36.0,79.0,1.0,3026.79,624.51,39.13000000000011,68.15999999999997,1.0,3337.99,493.34,16.190000000000055,28.510000000000048,1.0,3012.74,512.48,23.27000000000044,37.54999999999996,1.0,3117.94,496.55,16.799999999999727,32.19999999999999,1.0,3637.82,520.35,13.419999999999618,35.27999999999997,1.0,3657.63,536.93,23.19999999999981,33.680000000000064,1.0,3263.33,517.26,17.25,32.65999999999997,1.0,3019.3,556.13,26.67999999999984,45.06000000000006,1.0,3256.09,523.79,16.5,37.10000000000002,1.0,3301.48,503.63,15.920000000000073,31.600000000000023,1.0,2513.14,613.9,43.71000000000004,69.09000000000003,1.0,2744.4,542.64,25.7199999999998,47.77999999999997,1.0,3165.66,310.53,7.870000000000346,9.440000000000056,1.0
120,2849.0,578.0,32.0,52.0,1.0,3345.24,543.21,28.140000000000327,39.92999999999995,1.0,3439.65,517.85,17.210000000000036,32.44999999999993,1.0,3786.0,522.0,12.0,34.0,1.0,2655.0,516.0,23.0,38.0,1.0,4174.0,536.0,16.0,34.0,1.0,3647.08,504.68,8.650000000000091,27.640000000000043,1.0,3216.0,680.0,32.0,75.0,1.0,3671.0,580.0,24.0,51.0,1.0,2712.0,651.0,36.0,79.0,1.0,3028.87,624.16,39.0300000000002,68.00999999999999,1.0,3335.41,493.38,16.200000000000273,28.48000000000001,1.0,3010.59,512.4,23.269999999999985,37.55000000000007,1.0,3116.14,496.37,16.800000000000182,32.200000000000045,1.0,3636.16,520.26,13.420000000000073,35.41999999999996,1.0,3655.53,537.01,23.86999999999989,33.89999999999998,1.0,3259.07,517.02,17.31999999999971,32.72000000000003,1.0,3016.38,555.91,26.509999999999764,45.0,1.0,3254.08,523.78,16.5,37.10000000000002,1.0,3301.37,503.6,15.930000000000293,31.600000000000023,1.0,2510.54,613.91,43.69999999999982,69.10000000000002,1.0,2743.99,542.32,25.72000000000025,47.77999999999997,1.0,3157.27,311.94,7.860000000000127,9.430000000000009,1.0
121,2848.0,580.0,28.0,50.0,1.0,3342.31,543.05,28.01000000000022,39.92000000000007,1.0,3437.52,517.93,17.210000000000036,32.450000000000045,1.0,3786.0,521.0,12.0,36.0,1.0,2655.0,516.0,23.0,38.0,1.0,4174.0,537.0,16.0,33.0,1.0,3646.32,504.7,8.599999999999909,27.59999999999997,1.0,3213.0,679.0,32.0,75.0,1.0,3671.0,580.0,24.0,51.0,1.0,2713.0,650.5,36.0,77.5,1.0,3030.96,623.8,38.92000000000007,67.87,1.0,3332.84,493.42,16.199999999999818,28.45999999999998,1.0,3008.44,512.32,23.279999999999745,37.54999999999996,1.0,3114.35,496.2,16.800000000000182,32.19999999999999,1.0,3634.49,520.17,13.430000000000293,35.57000000000005,1.0,3653.43,537.09,24.5300000000002,34.110000000000014,1.0,3254.82,516.78,17.379999999999654,32.77999999999997,1.0,3013.46,555.7,26.329999999999927,44.92999999999995,1.0,3252.07,523.76,16.5,37.10000000000002,1.0,3301.26,503.56,15.929999999999836,31.59999999999997,1.0,2507.94,613.93,43.69999999999982,69.09000000000003,1.0,2743.58,542.0,25.72000000000025,47.77999999999997,1.0,3148.88,313.34,7.859999999999673,9.430000000000009,1.0
122,2843.0,579.0,28.0,52.0,1.0,3339.37,542.89,27.88000000000011,39.90999999999997,1.0,3435.4,518.01,17.210000000000036,32.450000000000045,1.0,3786.0,521.0,12.0,36.0,1.0,2657.0,516.0,19.0,38.0,1.0,4174.0,537.0,16.0,33.0,1.0,3645.57,504.73,8.539999999999964,27.539999999999964,1.0,3211.0,679.0,32.0,74.0,1.0,3671.0,581.0,24.0,50.0,1.0,2714.0,650.0,36.0,76.0,1.0,3033.05,623.45,38.79999999999973,67.7299999999999,1.0,3330.27,493.46,16.199999999999818,28.430000000000007,1.0,3006.29,512.24,23.2800000000002,37.54999999999996,1.0,3112.55,496.02,16.799999999999727,32.200000000000045,1.0,3632.83,520.08,13.430000000000293,35.70999999999992,1.0,3651.32,537.17,25.19999999999981,34.33000000000004,1.0,3250.57,516.55,17.440000000000055,32.83000000000004,1.0,3010.54,555.48,26.15000000000009,44.860000000000014,1.0,3250.06,523.75,16.5,37.10000000000002,1.0,3301.16,503.52,15.920000000000073,31.600000000000023,1.0,2505.33,613.94,43.71000000000004,69.09999999999991,1.0,2743.18,541.69,25.71000000000004,47.76999999999998,1.0,3140.48,314.74,7.869999999999891,9.430000000000009,1.0
123,2839.0,578.0,30.0,52.0,1.0,3336.44,542.73,27.73999999999978,39.89999999999998,1.0,3433.27,518.09,17.210000000000036,32.44999999999993,1.0,3786.0,522.0,12.0,34.0,1.0,2656.0,515.0,23.0,40.0,1.0,4172.7,537.0,16.0,32.89999999999998,1.0,3644.81,504.76,8.490000000000236,27.48000000000001,1.0,3208.0,679.0,36.0,74.0,1.0,3670.5,581.0,24.0,50.5,1.0,2714.0,648.0,36.0,75.0,1.0,3035.14,623.1,38.690000000000055,67.57999999999993,1.0,3327.7,493.5,16.200000000000273,28.399999999999977,1.0,3004.15,512.16,23.269999999999985,37.55000000000007,1.0,3110.76,495.85,16.799999999999727,32.19999999999993,1.0,3631.17,519.99,13.429999999999836,35.860000000000014,1.0,3649.22,537.24,25.870000000000346,34.559999999999945,1.0,3246.32,516.31,17.48999999999978,32.8900000000001,1.0,3007.62,555.27,25.98000000000001,44.78999999999997,1.0,3248.05,523.73,16.5,37.10000000000002,1.0,3301.05,503.48,15.919999999999618,31.600000000000023,1.0,2502.73,613.96,43.71000000000004,69.08999999999992,1.0,2742.77,541.37,25.71000000000004,47.77999999999997,1.0,3132.09,316.15,7.869999999999891,9.430000000000009,1.0
124,2835.0,577.0,32.0,52.0,1.0,3333.51,542.57,27.59999999999991,39.89999999999998,1.0,3431.15,518.17,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2656.0,516.0,23.0,39.0,1.0,4171.4,537.0,16.0,32.799999999999955,1.0,3644.05,504.78,8.4399999999996,27.44000000000005,1.0,3203.0,676.0,36.0,76.0,1.0,3670.0,581.0,24.0,51.0,1.0,2712.0,647.0,40.0,73.0,1.0,3037.22,622.75,38.59000000000015,67.42999999999995,1.0,3325.29,493.47,16.199999999999818,28.399999999999977,1.0,3002.0,512.08,23.269999999999985,37.54999999999996,1.0,3108.96,495.68,16.800000000000182,32.19999999999999,1.0,3629.51,519.9,13.429999999999836,36.0,1.0,3646.9,537.25,25.539999999999964,34.700000000000045,1.0,3242.07,516.07,17.549999999999727,32.94999999999993,1.0,3004.7,555.05,25.800000000000185,44.73000000000002,1.0,3246.04,523.72,16.5,37.10000000000002,1.0,3300.94,503.44,15.929999999999836,31.60999999999996,1.0,2500.13,613.97,43.71000000000004,69.08999999999992,1.0,2742.36,541.05,25.71000000000004,47.780000000000086,1.0,3123.7,317.55,7.860000000000127,9.430000000000009,1.0
125,2827.0,576.0,36.0,50.0,1.0,3330.58,542.41,27.47000000000025,39.88999999999999,1.0,3429.02,518.25,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,33.0,1.0,2656.0,516.0,23.0,39.0,1.0,4170.1,537.0,16.0,32.700000000000045,1.0,3643.3,504.81,8.379999999999654,27.38000000000005,1.0,3203.0,678.0,36.0,74.0,1.0,3672.0,581.0,20.0,51.0,1.0,2712.0,648.0,40.0,71.0,1.0,3039.31,622.4,38.470000000000255,67.27999999999997,1.0,3322.88,493.44,16.199999999999818,28.40000000000004,1.0,2999.85,512.0,23.2800000000002,37.54999999999996,1.0,3107.17,495.5,16.799999999999727,32.200000000000045,1.0,3627.85,519.82,13.420000000000073,34.059999999999945,1.0,3644.59,537.26,25.21000000000004,34.84000000000003,1.0,3237.81,515.84,17.61999999999989,33.0,1.0,3001.78,554.84,25.61999999999989,44.64999999999998,1.0,3244.03,523.71,16.5,37.09999999999991,1.0,3300.83,503.41,15.930000000000293,31.59999999999997,1.0,2497.53,613.99,43.69999999999982,69.09000000000003,1.0,2741.95,540.73,25.72000000000025,47.77999999999997,1.0,3115.3,318.95,7.869999999999891,9.430000000000009,1.0
126,2823.0,575.0,32.0,50.0,1.0,3327.65,542.25,27.329999999999927,39.88,1.0,3426.9,518.33,17.199999999999818,32.44999999999993,1.0,3786.0,522.0,12.0,34.0,1.0,2656.0,516.0,23.0,39.0,1.0,4168.8,537.0,16.0,32.60000000000002,1.0,3642.54,504.84,8.320000000000164,27.32,1.0,3202.0,677.0,36.0,73.0,1.0,3670.0,580.0,20.0,51.0,1.0,2711.0,647.0,44.0,70.0,1.0,3041.4,622.05,38.36000000000013,67.13,1.0,3320.48,493.41,16.190000000000055,28.39999999999992,1.0,2997.7,511.92,23.2800000000002,37.55000000000001,1.0,3105.37,495.33,16.800000000000182,32.19999999999999,1.0,3626.19,519.73,13.420000000000073,32.129999999999995,1.0,3642.28,537.27,24.87999999999965,34.98000000000002,1.0,3233.56,515.6,17.679999999999836,33.049999999999955,1.0,2998.86,554.62,25.44999999999981,44.59000000000003,1.0,3242.02,523.69,16.5,37.09999999999991,1.0,3300.72,503.37,15.930000000000293,31.600000000000023,1.0,2494.93,614.0,43.70000000000027,69.09000000000003,1.0,2741.54,540.41,25.72000000000025,47.780000000000086,1.0,3106.91,320.35,7.870000000000346,9.439999999999998,1.0
127,2821.0,576.0,24.0,49.0,1.0,3324.72,542.09,27.19000000000005,39.870000000000005,1.0,3424.77,518.41,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2656.0,516.0,23.0,39.0,1.0,4167.5,537.0,16.0,32.5,1.0,3641.78,504.86,8.269999999999982,27.279999999999973,1.0,3202.0,677.0,36.0,73.0,1.0,3667.0,580.0,20.0,50.0,1.0,2713.0,646.0,44.0,70.0,1.0,3043.49,621.69,38.24000000000024,66.9899999999999,1.0,3318.07,493.37,16.199999999999818,28.399999999999977,1.0,2995.56,511.84,23.269999999999985,37.55000000000001,1.0,3103.57,495.15,16.799999999999727,32.200000000000045,1.0,3624.43,519.59,13.610000000000127,32.139999999999986,1.0,3639.96,537.28,24.550000000000185,35.129999999999995,1.0,3229.31,515.36,17.730000000000018,33.110000000000014,1.0,2995.94,554.41,25.269999999999985,44.51999999999998,1.0,3240.01,523.68,16.5,37.10000000000002,1.0,3300.62,503.33,15.920000000000073,31.59999999999997,1.0,2492.32,614.02,43.71000000000004,69.09000000000003,1.0,2741.13,540.1,25.7199999999998,47.77999999999997,1.0,3098.64,323.13,7.620000000000346,9.019999999999982,1.0
128,2816.0,575.0,28.0,51.0,1.0,3321.78,541.93,27.06999999999971,39.860000000000014,1.0,3422.64,518.49,17.210000000000036,32.450000000000045,1.0,3786.0,522.0,12.0,34.0,1.0,2656.0,516.0,23.0,39.0,1.0,4166.2,537.0,16.0,32.39999999999998,1.0,3641.03,504.89,8.209999999999582,27.220000000000027,1.0,3202.0,677.0,32.0,71.0,1.0,3669.0,579.0,16.0,51.0,1.0,2713.0,645.0,44.0,70.0,1.0,3045.57,621.34,38.13999999999987,66.83999999999992,1.0,3315.66,493.34,16.200000000000273,28.40000000000004,1.0,2993.41,511.76,23.269999999999985,37.54999999999996,1.0,3101.78,494.98,16.799999999999727,32.19999999999993,1.0,3622.68,519.45,13.789999999999964,32.139999999999986,1.0,3637.65,537.29,24.2199999999998,35.26999999999998,1.0,3225.06,515.12,17.789999999999964,33.16999999999996,1.0,2993.02,554.19,25.090000000000146,44.44999999999993,1.0,3238.0,523.66,16.5,37.10000000000002,1.0,3300.51,503.29,15.919999999999618,31.59999999999997,1.0,2489.72,614.03,43.71000000000004,69.09000000000003,1.0,2740.72,539.78,25.72000000000025,47.77999999999997,1.0,3090.37,325.9,7.380000000000109,8.620000000000005,1.0
129,2811.5,574.0,26.0,49.0,1.0,3318.85,541.77,26.93000000000029,39.85000000000002,1.0,3420.52,518.57,17.210000000000036,32.44999999999993,1.0,3784.0,523.0,12.0,34.0,1.0,2656.0,516.0,23.0,39.0,1.0,4164.9,537.0,16.0,32.299999999999955,1.0,3640.27,504.92,8.159999999999854,27.160000000000025,1.0,3202.0,676.0,32.0,72.0,1.0,3669.0,580.0,16.0,49.0,1.0,2719.0,643.0,40.0,71.0,1.0,3047.66,620.99,38.0300000000002,66.68999999999994,1.0,3313.25,493.31,16.199999999999818,28.40000000000004,1.0,2991.26,511.68,23.279999999999745,37.55000000000001,1.0,3099.98,494.81,16.800000000000182,32.19999999999999,1.0,3620.92,519.32,13.980000000000018,32.129999999999995,1.0,3635.33,537.29,23.90000000000009,35.42000000000007,1.0,3220.81,514.89,17.84999999999991,33.22000000000003,1.0,2990.1,553.98,24.92000000000008,44.38,1.0,3235.99,523.65,16.5,37.10000000000002,1.0,3300.4,503.25,15.929999999999836,31.610000000000014,1.0,2487.12,614.05,43.71000000000004,69.09000000000003,1.0,2740.31,539.46,25.72000000000025,47.77999999999997,1.0,3082.1,328.68,7.139999999999873,8.199999999999989,1.0
130,2807.0,573.0,24.0,47.0,1.0,3315.92,541.61,26.789999999999964,39.84000000000003,1.0,3418.39,518.65,17.210000000000036,32.450000000000045,1.0,3784.0,523.0,12.0,35.0,1.0,2656.0,516.0,23.0,39.0,1.0,4163.6,537.0,16.0,32.200000000000045,1.0,3639.51,504.95,8.109999999999673,27.09999999999997,1.0,3199.0,674.0,32.0,73.0,1.0,3667.0,579.0,16.0,50.0,1.0,2723.0,640.0,36.0,74.0,1.0,3049.75,620.64,37.909999999999854,66.55000000000007,1.0,3310.84,493.28,16.199999999999818,28.399999999999977,1.0,2989.11,511.6,23.279999999999745,37.54999999999996,1.0,3098.19,494.63,16.799999999999727,32.200000000000045,1.0,3619.16,519.18,14.170000000000073,32.129999999999995,1.0,3633.02,537.3,23.559999999999945,35.56000000000006,1.0,3216.55,514.65,17.919999999999618,33.27999999999997,1.0,2987.18,553.76,24.74000000000024,44.32000000000005,1.0,3233.98,523.63,16.5,37.10000000000002,1.0,3300.29,503.22,15.929999999999836,31.600000000000023,1.0,2484.52,614.06,43.69999999999982,69.09000000000003,1.0,2739.9,539.14,25.7199999999998,47.77999999999997,1.0,3073.83,331.45,6.900000000000091,7.800000000000011,1.0
131,2802.0,572.0,28.0,47.0,1.0,3312.99,541.45,26.65000000000009,39.82999999999993,1.0,3416.87,518.61,17.210000000000036,32.44999999999993,1.0,3784.0,522.0,12.0,35.0,1.0,2655.0,516.0,23.0,39.0,1.0,4162.3,537.0,16.0,32.10000000000002,1.0,3638.76,504.97,8.049999999999727,27.059999999999945,1.0,3199.0,672.0,32.0,73.0,1.0,3666.0,579.0,16.0,50.0,1.0,2726.0,638.0,36.0,74.0,1.0,3051.84,620.29,37.79999999999973,66.40000000000009,1.0,3308.43,493.25,16.200000000000273,28.399999999999977,1.0,2986.97,511.52,23.269999999999985,37.55000000000007,1.0,3096.39,494.46,16.800000000000182,32.19999999999999,1.0,3617.4,519.04,14.360000000000127,32.139999999999986,1.0,3630.7,537.31,23.24000000000024,35.71000000000004,1.0,3212.3,514.41,17.9699999999998,33.34000000000003,1.0,2984.26,553.55,24.559999999999945,44.24000000000001,1.0,3231.97,523.62,16.5,37.10000000000002,1.0,3300.19,503.18,15.920000000000073,31.59999999999997,1.0,2481.92,614.08,43.69999999999982,69.08999999999992,1.0,2739.5,538.83,25.71000000000004,47.76999999999998,1.0,3065.55,334.23,6.659999999999855,7.3799999999999955,1.0
132,2797.0,571.0,28.0,46.0,1.0,3310.06,541.29,26.519999999999985,39.82000000000005,1.0,3415.36,518.57,17.210000000000036,32.44999999999993,1.0,3782.33,522.67,13.340000000000146,34.66000000000008,1.0,2655.0,516.0,23.0,39.0,1.0,4161.0,537.0,16.0,32.0,1.0,3638.0,505.0,8.0,27.0,1.0,3197.0,671.0,36.0,75.0,1.0,3666.0,578.0,16.0,51.0,1.0,2726.0,638.0,36.0,72.0,1.0,3053.92,619.94,37.69999999999982,66.25,1.0,3306.02,493.22,16.199999999999818,28.399999999999977,1.0,2984.82,511.44,23.269999999999985,37.55000000000001,1.0,3094.6,494.28,16.800000000000182,32.200000000000045,1.0,3615.65,518.91,14.539999999999964,32.129999999999995,1.0,3628.39,537.32,22.91000000000031,35.84999999999991,1.0,3208.05,514.17,18.029999999999745,33.40000000000009,1.0,2981.34,553.33,24.38999999999988,44.17999999999995,1.0,3229.96,523.6,16.5,37.10000000000002,1.0,3300.08,503.14,15.920000000000073,31.600000000000023,1.0,2479.31,614.09,43.71000000000004,69.08999999999992,1.0,2739.09,538.51,25.71000000000004,47.77999999999997,1.0,3057.28,337.0,6.419999999999618,6.980000000000018,1.0
